
filename,label
train_2354.jpg,Abies_concolor
train_2149.jpg,Abies_concolor
train_2493.jpg,Abies_concolor
train_943.jpg,Abies_concolor
train_3285.jpg,Abies_concolor
train_908.jpg,Abies_concolor
train_1163.jpg,Abies_concolor
train_1044.jpg,Abies_concolor
train_2429.jpg,Abies_concolor
train_575.jpg,Abies_concolor
train_4343.jpg,Abies_concolor
train_1294.jpg,Abies_concolor
train_1997.jpg,Abies_concolor
train_2256.jpg,Abies_concolor
train_4547.jpg,Abies_concolor
train_1203.jpg,Abies_concolor
train_1352.jpg,Abies_concolor
train_3712.jpg,Abies_concolor
train_3253.jpg,Abies_concolor
train_3487.jpg,Abies_concolor
train_917.jpg,Abies_concolor
train_4998.jpg,Abies_concolor
train_1598.jpg,Abies_concolor
train_1500.jpg,Abies_concolor
train_284.jpg,Abies_concolor
train_5026.jpg,Abies_concolor
train_2012.jpg,Abies_concolor
train_3435.jpg,Abies_concolor
train_5127.jpg,Abies_concolor
train_3256.jpg,Abies_concolor
train_4881.jpg,Abies_concolor
train_5817.jpg,Abies_concolor
train_4577.jpg,Abies_concolor
train_1895.jpg,Abies_concolor
train_5756.jpg,Abies_concolor
train_1966.jpg,Abies_concolor
train_3789.jpg,Abies_concolor
train_3916.jpg,Abies_concolor
train_5513.jpg,Abies_concolor
train_3934.jpg,Abies_concolor
train_3508.jpg,Abies_concolor
train_1154.jpg,Abies_concolor
train_5546.jpg,Abies_concolor
train_756.jpg,Abies_concolor
train_2612.jpg,Abies_concolor
train_668.jpg,Abies_concolor
train_4741.jpg,Abies_concolor
train_891.jpg,Abies_concolor
train_5930.jpg,Abies_concolor
train_45.jpg,Abies_concolor
train_6091.jpg,Abies_concolor
train_2931.jpg,Abies_concolor
train_3723.jpg,Abies_concolor
train_3984.jpg,Abies_concolor
train_1048.jpg,Abies_concolor
train_1218.jpg,Abies_concolor
train_1749.jpg,Abies_concolor
train_1268.jpg,Abies_concolor
train_5507.jpg,Abies_concolor
train_861.jpg,Abies_concolor
train_5706.jpg,Abies_concolor
train_5660.jpg,Abies_concolor
train_4967.jpg,Abies_concolor
train_2695.jpg,Abies_concolor
train_5669.jpg,Abies_concolor
train_5667.jpg,Abies_concolor
train_4152.jpg,Abies_concolor
train_4646.jpg,Abies_concolor
train_286.jpg,Abies_concolor
train_4159.jpg,Abies_concolor
train_4665.jpg,Abies_concolor
train_5915.jpg,Abies_concolor
train_1213.jpg,Abies_concolor
train_5631.jpg,Abies_concolor
train_1853.jpg,Abies_concolor
train_5289.jpg,Abies_concolor
train_2300.jpg,Abies_concolor
train_5384.jpg,Abies_concolor
train_2848.jpg,Abies_concolor
train_4034.jpg,Abies_concolor
train_270.jpg,Abies_concolor
train_5037.jpg,Abies_concolor
train_5409.jpg,Abies_concolor
train_1508.jpg,Abies_concolor
train_3922.jpg,Abies_concolor
train_4391.jpg,Abies_concolor
train_3505.jpg,Abies_concolor
train_4406.jpg,Abies_concolor
train_242.jpg,Abies_concolor
train_4615.jpg,Abies_concolor
train_3441.jpg,Abies_concolor
train_1502.jpg,Abies_concolor
train_5946.jpg,Abies_concolor
train_3261.jpg,Abies_concolor
train_5542.jpg,Abies_concolor
train_2811.jpg,Abies_concolor
train_3482.jpg,Abies_concolor
train_329.jpg,Acacia_caven
train_1841.jpg,Acacia_caven
train_1503.jpg,Acacia_caven
train_1349.jpg,Acacia_caven
train_4556.jpg,Acacia_caven
train_3681.jpg,Acacia_caven
train_2812.jpg,Acacia_caven
train_6051.jpg,Acacia_caven
train_3716.jpg,Acacia_caven
train_294.jpg,Acacia_caven
train_3367.jpg,Acacia_caven
train_1732.jpg,Acacia_caven
train_5645.jpg,Acacia_caven
train_5343.jpg,Acacia_caven
train_3630.jpg,Acacia_caven
train_2373.jpg,Acacia_caven
train_5737.jpg,Acacia_caven
train_5146.jpg,Acacia_caven
train_2528.jpg,Acacia_caven
train_3186.jpg,Acacia_caven
train_2200.jpg,Acacia_caven
train_2110.jpg,Acacia_caven
train_5950.jpg,Acacia_caven
train_3312.jpg,Acacia_caven
train_3851.jpg,Acacia_caven
train_5916.jpg,Acacia_caven
train_1561.jpg,Acacia_caven
train_2918.jpg,Acacia_caven
train_597.jpg,Acacia_caven
train_3433.jpg,Acacia_caven
train_3690.jpg,Acacia_caven
train_376.jpg,Acacia_caven
train_4095.jpg,Acacia_caven
train_1493.jpg,Acacia_caven
train_4001.jpg,Acacia_caven
train_5808.jpg,Acacia_caven
train_2914.jpg,Acacia_caven
train_2521.jpg,Acacia_caven
train_5338.jpg,Acacia_caven
train_5271.jpg,Acacia_caven
train_4971.jpg,Acacia_caven
train_248.jpg,Acacia_caven
train_3326.jpg,Acacia_caven
train_5169.jpg,Acacia_caven
train_2405.jpg,Acacia_caven
train_2639.jpg,Acacia_caven
train_1404.jpg,Acacia_caven
train_2705.jpg,Acacia_caven
train_4407.jpg,Acacia_caven
train_2463.jpg,Acacia_caven
train_3434.jpg,Acacia_caven
train_2196.jpg,Acacia_caven
train_462.jpg,Acacia_caven
train_4598.jpg,Acacia_caven
train_3748.jpg,Acacia_caven
train_5875.jpg,Acacia_caven
train_5815.jpg,Acacia_caven
train_1668.jpg,Acacia_caven
train_4841.jpg,Acacia_caven
train_3442.jpg,Acacia_caven
train_2173.jpg,Acacia_caven
train_2838.jpg,Acacia_caven
train_2949.jpg,Acacia_caven
train_6092.jpg,Acacia_caven
train_3128.jpg,Acacia_caven
train_5791.jpg,Acacia_caven
train_2861.jpg,Acacia_caven
train_4505.jpg,Acacia_caven
train_1114.jpg,Acer_negundo
train_1746.jpg,Acer_negundo
train_5783.jpg,Acer_negundo
train_705.jpg,Acer_negundo
train_3715.jpg,Acer_negundo
train_384.jpg,Acer_negundo
train_4555.jpg,Acer_negundo
train_4386.jpg,Acer_negundo
train_2138.jpg,Acer_negundo
train_4194.jpg,Acer_negundo
train_620.jpg,Acer_negundo
train_4444.jpg,Acer_negundo
train_4611.jpg,Acer_negundo
train_4932.jpg,Acer_negundo
train_2810.jpg,Acer_negundo
train_804.jpg,Acer_negundo
train_1741.jpg,Acer_negundo
train_142.jpg,Acer_negundo
train_1624.jpg,Acer_negundo
train_3503.jpg,Acer_negundo
train_1876.jpg,Acer_negundo
train_448.jpg,Acer_negundo
train_6056.jpg,Acer_negundo
train_4103.jpg,Acer_negundo
train_2153.jpg,Acer_negundo
train_2948.jpg,Acer_negundo
train_3473.jpg,Acer_negundo
train_3972.jpg,Acer_negundo
train_5672.jpg,Acer_negundo
train_1593.jpg,Acer_negundo
train_5691.jpg,Acer_negundo
train_2507.jpg,Acer_negundo
train_4371.jpg,Acer_negundo
train_4995.jpg,Acer_negundo
train_5442.jpg,Acer_negundo
train_1136.jpg,Acer_negundo
train_5649.jpg,Acer_negundo
train_2562.jpg,Acer_negundo
train_5325.jpg,Acer_negundo
train_3230.jpg,Acer_negundo
train_3336.jpg,Acer_negundo
train_3787.jpg,Acer_negundo
train_52.jpg,Acer_negundo
train_3513.jpg,Acer_negundo
train_2337.jpg,Acer_negundo
train_1635.jpg,Acer_negundo
train_5209.jpg,Acer_negundo
train_1431.jpg,Acer_negundo
train_4379.jpg,Acer_negundo
train_5847.jpg,Acer_negundo
train_2280.jpg,Acer_negundo
train_3455.jpg,Acer_negundo
train_2997.jpg,Acer_negundo
train_5612.jpg,Acer_negundo
train_3024.jpg,Acer_negundo
train_1511.jpg,Acer_negundo
train_1633.jpg,Acer_negundo
train_708.jpg,Acer_negundo
train_4202.jpg,Acer_negundo
train_213.jpg,Acer_negundo
train_985.jpg,Acer_negundo
train_2980.jpg,Acer_negundo
train_2307.jpg,Acer_negundo
train_3705.jpg,Acer_negundo
train_906.jpg,Acer_negundo
train_3516.jpg,Acer_negundo
train_2090.jpg,Acer_negundo
train_1288.jpg,Acer_negundo
train_2578.jpg,Acer_negundo
train_4374.jpg,Acer_negundo
train_1481.jpg,Acer_negundo
train_725.jpg,Acer_negundo
train_3193.jpg,Acer_negundo
train_4700.jpg,Acer_negundo
train_2015.jpg,Acer_negundo
train_220.jpg,Acer_negundo
train_3286.jpg,Acer_negundo
train_4791.jpg,Acer_negundo
train_5936.jpg,Acer_negundo
train_4670.jpg,Acer_negundo
train_601.jpg,Acer_negundo
train_2479.jpg,Acer_negundo
train_3014.jpg,Acer_negundo
train_4164.jpg,Acer_negundo
train_5102.jpg,Acer_negundo
train_4565.jpg,Acer_negundo
train_194.jpg,Acer_negundo
train_3874.jpg,Acer_negundo
train_5311.jpg,Acer_negundo
train_512.jpg,Acer_negundo
train_2772.jpg,Acer_negundo
train_2077.jpg,Acer_negundo
train_4811.jpg,Acer_negundo
train_2054.jpg,Acer_negundo
train_4553.jpg,Acer_negundo
train_6054.jpg,Acer_negundo
train_5764.jpg,Acer_negundo
train_3781.jpg,Acer_negundo
train_2235.jpg,Acer_negundo
train_3960.jpg,Acer_negundo
train_1575.jpg,Acer_negundo
train_265.jpg,Acer_negundo
train_5148.jpg,Acer_negundo
train_2719.jpg,Acer_negundo
train_4666.jpg,Acer_negundo
train_1699.jpg,Acer_negundo
train_1157.jpg,Acer_negundo
train_1075.jpg,Acer_negundo
train_876.jpg,Acer_negundo
train_2967.jpg,Acer_negundo
train_4177.jpg,Acer_negundo
train_1101.jpg,Acer_negundo
train_1362.jpg,Acer_negundo
train_1872.jpg,Acer_negundo
train_2693.jpg,Acer_negundo
train_2564.jpg,Acer_negundo
train_3865.jpg,Acer_negundo
train_5806.jpg,Acer_negundo
train_4454.jpg,Acer_negundo
train_3790.jpg,Acer_negundo
train_4093.jpg,Acer_negundo
train_1557.jpg,Acer_negundo
train_5005.jpg,Acer_negundo
train_4499.jpg,Acer_negundo
train_4479.jpg,Acer_negundo
train_678.jpg,Acer_negundo
train_5964.jpg,Acer_negundo
train_3431.jpg,Acer_negundo
train_5609.jpg,Acer_negundo
train_6118.jpg,Acer_negundo
train_3437.jpg,Acer_negundo
train_944.jpg,Acer_negundo
train_4910.jpg,Acer_negundo
train_1943.jpg,Acer_negundo
train_2798.jpg,Acer_negundo
train_4908.jpg,Acer_negundo
train_4382.jpg,Acer_negundo
train_1770.jpg,Acer_negundo
train_3371.jpg,Acer_negundo
train_3991.jpg,Acer_negundo
train_991.jpg,Acer_negundo
train_1009.jpg,Acer_negundo
train_1087.jpg,Acer_negundo
train_4228.jpg,Acer_negundo
train_2266.jpg,Acer_negundo
train_241.jpg,Acer_negundo
train_5998.jpg,Acer_negundo
train_5236.jpg,Acer_negundo
train_3031.jpg,Acer_negundo
train_2711.jpg,Acer_negundo
train_5320.jpg,Acer_negundo
train_5451.jpg,Acer_negundo
